,ID,Cond,Sex,Age,Pol,TotCor,variable,value,type,AgeGroup
958,A2MKXI4KCRRI7Y,Condition,male,34.0,Very liberal,9,Cor04,1,fake,25 to 34
959,A2R0YYUAWNT7UD,Condition,male,27.0,Somewhat conservative,9,Cor04,0,fake,25 to 34
960,ALQPGVQZEZSUE,Training Video,male,41.0,Somewhat liberal,14,Cor04,1,fake,35 to 49
961,A1PUHCEBSOWETV,Training Game,male,22.0,Very liberal,3,Cor04,0,fake,18 to 24
962,A26TY8FHMJ183C,Training Video,male,30.0,Somewhat liberal,7,Cor04,0,fake,25 to 34
963,AKSJ3C5O3V9RB,Training Game,female,24.0,Somewhat liberal,9,Cor04,0,fake,18 to 24
964,A2U83S62P8SZ6T,Training Video,male,33.0,Very liberal,8,Cor04,1,fake,25 to 34
965,A16HSMUJ7C7QA7,Training Game,female,65.0,Middle of the road,7,Cor04,1,fake,50 and over
966,A21AVVEQUEX7DA,Condition,male,27.0,Somewhat conservative,6,Cor04,1,fake,25 to 34
967,A20VJWCDIBKTZI,Training Video,male,38.0,Somewhat conservative,6,Cor04,0,fake,35 to 49
968,A28A3HF3LSEIDT,Training Game,female,25.0,Somewhat conservative,3,Cor04,0,fake,25 to 34
969,A2E6G3YGPG97B6,Training Video,female,30.0,Very liberal,5,Cor04,0,fake,25 to 34
970,A2OAZPREKF6PQR,Condition,female,29.0,Very Conservative,3,Cor04,1,fake,25 to 34
971,A17DF2ZUXF4F0Q,Condition,male,25.0,Somewhat conservative,5,Cor04,0,fake,25 to 34
972,A24ZKEJTS1O4IW,Training Game,male,30.0,Somewhat conservative,8,Cor04,0,fake,25 to 34
973,A2YO837C0O1E91,Condition,female,29.0,Very liberal,12,Cor04,0,fake,25 to 34
974,A150GMV1YQWWB3,Condition,male,39.0,Very liberal,13,Cor04,0,fake,35 to 49
975,A3GW3MPLVGG7PZ,Condition,female,34.0,Very liberal,10,Cor04,0,fake,25 to 34
976,A1Z6F6EIUJFC6T,Training Video,male,29.0,Somewhat liberal,2,Cor04,0,fake,25 to 34
977,A3QSJY1FFN0N6V,Training Video,female,36.0,Very liberal,8,Cor04,0,fake,35 to 49
978,A19WXS1CLVLEEX,Training Game,male,65.0,Very liberal,11,Cor04,1,fake,50 and over
979,A2R02DYCDLY75U,Training Game,female,40.0,Somewhat liberal,10,Cor04,0,fake,35 to 49
980,A3FOKP72T5I4FR,Condition,female,41.0,Very liberal,4,Cor04,0,fake,35 to 49
981,A8028AFBBS29G,Condition,female,64.0,Middle of the road,5,Cor04,1,fake,50 and over
982,A1NMKXK04PZ6KK,Training Video,male,39.0,Middle of the road,3,Cor04,0,fake,35 to 49
983,AIPHJXQEDNW9L,Condition,male,30.0,Middle of the road,14,Cor04,0,fake,25 to 34
984,AP7BOM5KUH8KV,Condition,male,31.0,Very liberal,13,Cor04,1,fake,25 to 34
985,A1OQIXAU1SEJ4P,Training Game,female,32.0,Very liberal,9,Cor04,0,fake,25 to 34
986,A27SMEOPKV84VI,Training Video,female,37.0,Somewhat conservative,12,Cor04,0,fake,35 to 49
987,AJWES6SFIP3AT,Training Game,male,36.0,Somewhat liberal,11,Cor04,0,fake,35 to 49
988,A2HG1N3BVQO6I,Training Game,female,57.0,Somewhat conservative,8,Cor04,0,fake,50 and over
989,A3VP27UUQ34OXK,Training Video,female,56.0,Somewhat liberal,4,Cor04,1,fake,50 and over
990,A38DC3BG1ZCVZ2,Training Video,female,34.0,Middle of the road,7,Cor04,0,fake,25 to 34
991,A1MTRZDRKNB9GV,Condition,female,57.0,Somewhat conservative,8,Cor04,0,fake,50 and over
992,A1P6OXEJ86HQRM,Training Game,male,37.0,Very liberal,9,Cor04,0,fake,35 to 49
993,A20PV3RB3I0W8S,Condition,male,29.0,Somewhat conservative,6,Cor04,0,fake,25 to 34
994,A87D3K9YVKTQ7,Training Video,female,36.0,Somewhat liberal,3,Cor04,0,fake,35 to 49
995,A272A0JGRTBFCR,Training Video,male,37.0,Somewhat conservative,5,Cor04,1,fake,35 to 49
996,A2S75O867RJG0I,Training Video,male,24.0,Somewhat conservative,8,Cor04,1,fake,18 to 24
997,AVPKE76DJLWK6,Training Video,male,37.0,Somewhat liberal,8,Cor04,0,fake,35 to 49
998,A3GIIL73GE2CBQ,Training Game,male,33.0,Very liberal,14,Cor04,1,fake,25 to 34
999,A1CFMY4CEYOM8Y,Condition,male,40.0,Very liberal,3,Cor04,0,fake,35 to 49
1000,A667L63P4M8NO,Training Game,female,37.0,Very liberal,8,Cor04,0,fake,35 to 49
1001,A1XO6ONCCTBMKW,Training Game,male,27.0,Somewhat conservative,1,Cor04,0,fake,25 to 34
1002,A2W3A42TRMJ861,Training Game,female,58.0,Somewhat liberal,13,Cor04,0,fake,50 and over
1003,A11S8IAAVDXCUS,Training Video,female,29.0,I do not have a political affiliatione,4,Cor04,1,fake,25 to 34
1004,AJNQ2PBD07FKE,Training Video,female,32.0,Middle of the road,7,Cor04,0,fake,25 to 34
1005,A3TUMZ954ORSUC,Training Video,female,30.0,Very liberal,0,Cor04,0,fake,25 to 34
1006,A30RAYNDOWQ61S,Condition,male,56.0,Somewhat conservative,11,Cor04,0,fake,50 and over
1007,ASB8T0H7L99RF,Condition,male,31.0,Middle of the road,9,Cor04,0,fake,25 to 34
1008,A3O7X46E3REM7I,Training Game,male,32.0,Somewhat liberal,10,Cor04,1,fake,25 to 34
1009,A3RQN5RZD1N2KP,Condition,female,46.0,Middle of the road,9,Cor04,0,fake,35 to 49
1010,AB66CTVQ90RCV,Training Video,female,29.0,Very liberal,8,Cor04,0,fake,25 to 34
1011,A299J4PKHAEU9H,Training Video,female,29.0,Very Conservative,4,Cor04,1,fake,25 to 34
1012,AL6TUFYAMT6U4,Training Game,male,26.0,Very Conservative,3,Cor04,1,fake,25 to 34
1013,AFU00NU09CFXE,Condition,female,45.0,Very liberal,4,Cor04,0,fake,35 to 49
1014,A1V1JNPU0KOA3X,Training Game,male,53.0,Somewhat liberal,11,Cor04,1,fake,50 and over
1015,A3HOBJ4PJUOCUN,Training Game,female,59.0,Middle of the road,7,Cor04,0,fake,50 and over
1016,A35D31QHYQUF9V,Condition,male,35.0,Middle of the road,10,Cor04,0,fake,35 to 49
1017,A3LA5P3N3KI8U7,Training Video,female,34.0,Very liberal,7,Cor04,0,fake,25 to 34
1018,A35T6IAX6MHNHC,Training Game,male,28.0,Somewhat conservative,5,Cor04,0,fake,25 to 34
1019,A4E1UYPDHE8D8,Training Video,male,39.0,Somewhat liberal,13,Cor04,0,fake,35 to 49
1020,A3G55RJTW3BSGM,Training Video,female,42.0,Somewhat conservative,9,Cor04,0,fake,35 to 49
1021,A1506T1PAYRT16,Condition,female,37.0,Very Conservative,8,Cor04,0,fake,35 to 49
1022,A353KETOEN0W8T,Training Video,male,37.0,I prefer not to answer,6,Cor04,0,fake,35 to 49
1023,A1YH2I4Y2SYAXJ,Training Game,female,56.0,Very liberal,10,Cor04,1,fake,50 and over
1024,A2SSYBUT9ZM0G9,Training Video,male,33.0,Somewhat conservative,2,Cor04,0,fake,25 to 34
1025,A38DXFI1TZA295,Training Game,male,55.0,Middle of the road,11,Cor04,1,fake,50 and over
1026,A2HWLIJP5OVFD5,Condition,female,32.0,Very Conservative,3,Cor04,0,fake,25 to 34
1027,AVOF14300525D,Condition,female,58.0,Somewhat conservative,6,Cor04,0,fake,50 and over
1028,A2O2Q0LVWOWJ1G,Training Video,female,45.0,Very liberal,7,Cor04,0,fake,35 to 49
1029,A2ZBDSR2LZNVAE,Training Game,male,48.0,Somewhat conservative,8,Cor04,0,fake,35 to 49
1030,AVXEDARJC5HLU,Condition,male,44.0,Very liberal,10,Cor04,1,fake,35 to 49
1031,A36ZKMRJCHF2HX,Training Game,female,33.0,Somewhat conservative,6,Cor04,0,fake,25 to 34
1032,A1KGCOR8OXYR72,Condition,male,33.0,Very liberal,10,Cor04,0,fake,25 to 34
1033,A1O0B8163G7W0N,Condition,male,33.0,Middle of the road,5,Cor04,1,fake,25 to 34
1034,A3RMV9ZGFJ0HHF,Training Video,female,37.0,Somewhat liberal,7,Cor04,0,fake,35 to 49
1035,AKVDY8OXNMQED,Training Game,male,67.0,Very Conservative,4,Cor04,0,fake,50 and over
1036,A3L3ZFL1NYFTCF,Training Game,female,33.0,I prefer not to answer,4,Cor04,0,fake,25 to 34
1037,A1UKZZL7ANOZRZ,Training Video,male,33.0,Somewhat conservative,9,Cor04,0,fake,25 to 34
1038,A3OLRWACCCCUTU,Condition,female,54.0,Somewhat liberal,13,Cor04,1,fake,50 and over
1039,A2TG7EEQ2XG2IK,Condition,female,47.0,Very liberal,7,Cor04,1,fake,35 to 49
1040,A2HOUSKURBF8UA,Condition,male,45.0,Somewhat conservative,13,Cor04,1,fake,35 to 49
1041,A35RZ2HKE9VWJ5,Training Game,male,35.0,Somewhat conservative,13,Cor04,1,fake,35 to 49
1042,A2J6MMNWUJQUXS,Training Game,female,46.0,Very liberal,5,Cor04,0,fake,35 to 49
1043,A2APPZDU0VS9LN,Training Game,female,39.0,Very liberal,7,Cor04,0,fake,35 to 49
1044,A2CK0OXMPOR9LE,Condition,male,28.0,Somewhat liberal,8,Cor04,0,fake,25 to 34
1045,A13FT8BNX9UUP8,Condition,female,30.0,Very Conservative,8,Cor04,0,fake,25 to 34
1046,A3DS5B06ZCD3E3,Training Video,male,43.0,Middle of the road,10,Cor04,0,fake,35 to 49
1047,AHEJHFN0VV6E3,Condition,female,44.0,Middle of the road,3,Cor04,0,fake,35 to 49
1048,AQD91RFHV1WNE,Condition,male,28.0,Somewhat liberal,4,Cor04,1,fake,25 to 34
1049,A16FY9L7QTDNRW,Training Video,male,54.0,Somewhat liberal,7,Cor04,0,fake,50 and over
1050,A1AEKMIKKEBZLZ,Condition,male,28.0,Somewhat liberal,14,Cor04,0,fake,25 to 34
1051,A26UIS59SY4NM6,Training Game,male,48.0,Very liberal,11,Cor04,1,fake,35 to 49
1052,A2CQP9DZSDUC5V,Training Video,female,37.0,Very liberal,10,Cor04,0,fake,35 to 49
1053,AW0MG225VXWCN,Condition,male,32.0,Very liberal,9,Cor04,1,fake,25 to 34
1054,A1G10UPKNT2YEX,Training Game,male,30.0,Somewhat liberal,3,Cor04,0,fake,25 to 34
1055,A11GWWAXRJQ6Y2,Condition,male,25.0,Somewhat liberal,5,Cor04,0,fake,25 to 34
1056,A19ED8FYO6CA36,Training Game,male,41.0,Somewhat liberal,11,Cor04,0,fake,35 to 49
1057,A1S88VQY8G8CNC,Condition,male,63.0,Middle of the road,9,Cor04,1,fake,50 and over
1058,A18LFH7XW61JO9,Training Video,male,30.0,Middle of the road,4,Cor04,0,fake,25 to 34
1059,A250V0QRCNR17F,Training Video,female,29.0,Very Conservative,5,Cor04,1,fake,25 to 34
1060,A37JENVKZQ56U6,Training Game,male,34.0,Very liberal,10,Cor04,1,fake,25 to 34
1061,A1DX8T0U3UTD0R,Training Game,male,38.0,Very Conservative,6,Cor04,0,fake,35 to 49
1062,A70L26UXLTGLC,Training Game,male,43.0,Very Conservative,7,Cor04,0,fake,35 to 49
1063,A3OOGICWSLXYB0,Condition,female,25.0,Somewhat liberal,5,Cor04,0,fake,25 to 34
1064,A1RWNYJA5X25YH,Condition,female,69.0,Somewhat conservative,11,Cor04,1,fake,50 and over
1065,A3MS21UJPMHLK0,Training Game,female,36.0,Very liberal,6,Cor04,1,fake,35 to 49
1066,A26L91YL0GDGD8,Training Video,female,53.0,Somewhat liberal,6,Cor04,0,fake,50 and over
1067,A1ELYVM5GQIBM0,Training Game,male,40.0,Very liberal,7,Cor04,1,fake,35 to 49
1068,AOUMYCLO4I993,Training Video,male,35.0,I do not have a political affiliatione,9,Cor04,0,fake,35 to 49
1069,A18JA2145UWXG,Condition,male,32.0,Somewhat conservative,8,Cor04,1,fake,25 to 34
1070,A144OK7GGOQZKS,Training Game,female,30.0,I do not have a political affiliatione,10,Cor04,1,fake,25 to 34
1071,A1FVXS8IM5QYO8,Condition,female,53.0,Very liberal,10,Cor04,0,fake,50 and over
1072,A28L1K6D8QUCML,Training Video,female,43.0,Somewhat conservative,9,Cor04,0,fake,35 to 49
1073,A2YYQJ3JWA2KGD,Training Game,female,36.0,Very liberal,6,Cor04,0,fake,35 to 49
1074,A2ZJS73XSSMRTD,Condition,male,30.0,Somewhat liberal,4,Cor04,0,fake,25 to 34
1075,A33VGSEJ44ORMF,Training Game,female,54.0,Middle of the road,10,Cor04,0,fake,50 and over
1076,AV5DCU1VH5S34,Condition,female,47.0,Middle of the road,6,Cor04,0,fake,35 to 49
1077,A18MC27WTCEBA2,Training Game,male,31.0,Middle of the road,6,Cor04,0,fake,25 to 34
1078,AV3GP5YAMSMSL,Training Game,male,29.0,Very liberal,9,Cor04,1,fake,25 to 34
1079,A34DWBBWZRLO1X,Training Video,female,58.0,Very liberal,10,Cor04,0,fake,50 and over
1080,A1MJHGH55K3O0,Training Game,female,30.0,Very liberal,6,Cor04,0,fake,25 to 34
1081,A3U21PUMQ6NGT2,Training Game,female,37.0,Very liberal,12,Cor04,1,fake,35 to 49
1082,A3I9XLIHPPWPN1,Training Game,female,55.0,Somewhat liberal,8,Cor04,0,fake,50 and over
1083,A1R0689JPSQ3OF,Training Video,male,46.0,Middle of the road,10,Cor04,1,fake,35 to 49
1084,A10BH9PYCYUKDJ,Training Video,female,39.0,Very liberal,9,Cor04,1,fake,35 to 49
1085,A2LV5432PV1S39,Training Game,male,32.0,Somewhat conservative,8,Cor04,0,fake,25 to 34
1086,A2DQPRIY1W73NY,Training Video,male,39.0,Very Conservative,3,Cor04,0,fake,35 to 49
1087,AZACNY1H74YWS,Training Video,female,66.0,Somewhat liberal,9,Cor04,0,fake,50 and over
1088,A2WNW8A4MOR7T7,Condition,male,54.0,Middle of the road,13,Cor04,0,fake,50 and over
1089,A18WKVB9OP0FAR,Training Game,female,48.0,Somewhat liberal,9,Cor04,1,fake,35 to 49
1090,A1EI4NMV2EHSIY,Condition,female,49.0,Middle of the road,10,Cor04,1,fake,35 to 49
1091,A3QC57KUVJP5EW,Training Game,male,28.0,Somewhat conservative,11,Cor04,0,fake,25 to 34
1092,A9U083CH5ATKH,Condition,female,40.0,Middle of the road,10,Cor04,0,fake,35 to 49
1093,A2L366NNL1YG5W,Training Video,female,37.0,Somewhat liberal,4,Cor04,0,fake,35 to 49
1094,A2JZQHB8N6LS7T,Condition,female,28.0,Very liberal,7,Cor04,0,fake,25 to 34
1095,A1V2M2C00I5SWW,Condition,male,41.0,Somewhat liberal,9,Cor04,1,fake,35 to 49
1096,A3Q8KB8HOOIUL7,Training Video,female,53.0,Very Conservative,7,Cor04,0,fake,50 and over
1097,A2H8GNSEVUJXYL,Condition,male,59.0,Somewhat conservative,11,Cor04,1,fake,50 and over
1098,A309BLCQJHQULO,Condition,female,55.0,Very liberal,11,Cor04,0,fake,50 and over
1099,A2I71A09DUDQR9,Training Video,female,35.0,Somewhat liberal,11,Cor04,1,fake,35 to 49
1100,A2HM35CWB7IIFM,Training Game,female,55.0,Very liberal,5,Cor04,0,fake,50 and over
1101,A3CYV47MM7OA6M,Training Game,female,44.0,Very liberal,8,Cor04,0,fake,35 to 49
1102,A3O81LHBBI8NPK,Training Video,female,35.0,Middle of the road,8,Cor04,0,fake,35 to 49
1103,A37WDOIQH6JM6V,Training Video,female,49.0,Somewhat conservative,10,Cor04,1,fake,35 to 49
1104,A1NZFJHVJ9CNTO,Training Game,male,29.0,Very liberal,9,Cor04,1,fake,25 to 34
1105,ALML8V38FDV0,Condition,female,54.0,Very liberal,3,Cor04,0,fake,50 and over
1106,A2JLNI234KEKKE,Training Video,female,32.0,Somewhat liberal,10,Cor04,1,fake,25 to 34
1107,A27PVIL93ZMY46,Condition,female,39.0,Somewhat liberal,10,Cor04,0,fake,35 to 49
1108,A3862RIFFUV141,Training Game,male,48.0,Very liberal,8,Cor04,0,fake,35 to 49
1109,A14A8J5H98KLO6,Training Game,male,46.0,Middle of the road,9,Cor04,0,fake,35 to 49
1110,A1NF6PELRKACS9,Training Video,male,54.0,Middle of the road,8,Cor04,1,fake,50 and over
1111,ABQ65VUI4C9RK,Condition,male,45.0,Middle of the road,6,Cor04,0,fake,35 to 49
1112,A2JPOXYZM5AJZZ,Training Game,male,46.0,Somewhat liberal,10,Cor04,1,fake,35 to 49
1113,A2F0X4LN9N4O4C,Training Video,female,55.0,Middle of the road,4,Cor04,0,fake,50 and over
1114,AV3CA0IYNRCCJ,Condition,female,62.0,Middle of the road,10,Cor04,0,fake,50 and over
1115,A1MIR0TP081SKT,Training Video,female,30.0,Very liberal,4,Cor04,0,fake,25 to 34
1116,A5V3ZMQI0PU3F,Training Video,female,56.0,Somewhat liberal,9,Cor04,1,fake,50 and over
1117,A6PPB69C6ZJHN,Training Video,male,32.0,Middle of the road,11,Cor04,1,fake,25 to 34
1118,A4T7PYGN1BE2P,Training Game,male,31.0,Middle of the road,9,Cor04,0,fake,25 to 34
1119,A1B5SSGMTAQ9B5,Training Game,female,38.0,Somewhat conservative,3,Cor04,0,fake,35 to 49
1120,A2J237J8KM3OCS,Training Game,male,38.0,Very liberal,2,Cor04,0,fake,35 to 49
1121,A2OJ5XOEKTKRR9,Training Video,male,34.0,Somewhat liberal,7,Cor04,1,fake,25 to 34
1122,A28PS7TGEQCFT4,Training Game,male,29.0,Somewhat liberal,3,Cor04,0,fake,25 to 34
1123,A3O8ERBO9IG8N4,Condition,male,35.0,Somewhat liberal,3,Cor04,0,fake,35 to 49
1124,A1GPZ5REMDQZ0L,Training Game,male,32.0,Somewhat liberal,11,Cor04,0,fake,25 to 34
1125,A3VOMP0WOJTB4I,Training Game,female,29.0,Very liberal,2,Cor04,0,fake,25 to 34
1126,A2ZX69756WSLQ4,Training Video,male,37.0,I do not have a political affiliatione,4,Cor04,0,fake,35 to 49
1127,AM0JKZVOEOTMA,Condition,male,34.0,Middle of the road,6,Cor04,0,fake,25 to 34
1128,A2J7L7S9GCPJ8V,Training Video,female,36.0,Middle of the road,6,Cor04,0,fake,35 to 49
1129,AAWX7QFQUNM6D,Training Video,male,33.0,Somewhat conservative,4,Cor04,0,fake,25 to 34
1130,A3J9EHZQ9PERAX,Training Game,female,59.0,Middle of the road,10,Cor04,1,fake,50 and over
1131,A37WXDYYT7RCZ0,Training Video,male,37.0,Somewhat liberal,12,Cor04,1,fake,35 to 49
1132,A9WIOFVRSYW3L,Training Game,female,42.0,Somewhat liberal,8,Cor04,0,fake,35 to 49
1133,A2EDI66B0KTBEH,Condition,female,48.0,Somewhat conservative,9,Cor04,0,fake,35 to 49
1134,A3DZGDF9HCTAOB,Condition,female,50.0,I do not have a political affiliatione,4,Cor04,0,fake,
1135,A3GNQDFPZALU92,Training Video,male,32.0,Very liberal,6,Cor04,0,fake,25 to 34
1136,A36H3PO6JZD414,Training Game,male,53.0,Somewhat conservative,3,Cor04,1,fake,50 and over
1137,AZNIEFUIVB2H0,Training Video,male,51.0,Very liberal,12,Cor04,0,fake,50 and over
1138,AM2W23THD4CI7,Condition,female,54.0,Somewhat liberal,6,Cor04,0,fake,50 and over
1139,A31XNLA9REVGXL,Condition,female,45.0,Middle of the road,6,Cor04,0,fake,35 to 49
1140,A3R79CYQ817AV3,Training Video,female,37.0,Very liberal,6,Cor04,0,fake,35 to 49
1141,A21SF3IKIZB0VN,Condition,female,73.0,Somewhat conservative,8,Cor04,0,fake,50 and over
1142,A147F5PJTHOB8A,Training Game,male,42.0,Very liberal,10,Cor04,1,fake,35 to 49
1143,A37QFZ8I1TGH2C,Training Game,female,66.0,Somewhat conservative,11,Cor04,0,fake,50 and over
1144,A31Z5TPD8QKE26,Condition,male,35.0,Somewhat conservative,10,Cor04,0,fake,35 to 49
1145,ANVXAMUEBGV8N,Training Game,female,56.0,Somewhat liberal,9,Cor04,0,fake,50 and over
1146,A3TK9CLBA65ZZE,Condition,female,67.0,Somewhat conservative,9,Cor04,0,fake,50 and over
1147,A2EOOF9D135HQ1,Training Game,male,43.0,Very Conservative,9,Cor04,0,fake,35 to 49
1148,A38ZGWB47QTEY6,Training Video,female,69.0,Very liberal,5,Cor04,0,fake,50 and over
1149,A0623383IMO25HCSBET7,Training Video,male,44.0,Somewhat liberal,8,Cor04,0,fake,35 to 49
1150,A13XXMDHOULEZ7,Training Video,female,42.0,Somewhat liberal,2,Cor04,0,fake,35 to 49
1151,A2IU5TX5S0FA1C,Condition,female,66.0,Somewhat liberal,8,Cor04,0,fake,50 and over
1152,A2UF2FRGVW4T89,Training Game,male,46.0,Very liberal,10,Cor04,1,fake,35 to 49
1153,AW0K78T4I2T72,Training Game,female,72.0,Somewhat liberal,8,Cor04,1,fake,50 and over
1154,A27HVVLSZZ13XK,Training Video,male,48.0,Very liberal,9,Cor04,0,fake,35 to 49
1155,A2MQ6VUSKCQ9FH,Training Game,male,36.0,Very liberal,8,Cor04,1,fake,35 to 49
1156,APJJ1HHD2GGFS,Condition,female,37.0,Very liberal,9,Cor04,1,fake,35 to 49
1157,A3SKEW89V5S0DI,Training Video,male,48.0,Somewhat liberal,10,Cor04,0,fake,35 to 49
1158,A1CHC8M7CWC254,Condition,male,27.0,Somewhat liberal,7,Cor04,0,fake,25 to 34
1159,A27BUT19WQ6P1O,Training Video,male,34.0,Somewhat liberal,6,Cor04,0,fake,25 to 34
1160,A1MYBMOZH043LK,Condition,male,33.0,Middle of the road,8,Cor04,1,fake,25 to 34
1161,A1BAEFJ2OG7NJ0,Training Game,female,58.0,Very liberal,5,Cor04,0,fake,50 and over
1162,A175PJR0W3LO8I,Training Game,male,36.0,Somewhat liberal,7,Cor04,0,fake,35 to 49
1163,AKX5RHHO8BIUX,Training Video,male,58.0,Middle of the road,11,Cor04,0,fake,50 and over
1164,A2BW6WD7LZ9EGV,Training Video,male,29.0,Very liberal,11,Cor05,1,fake,25 to 34
1165,AXMPSUNKUBEIL,Condition,male,37.0,Somewhat liberal,11,Cor05,0,fake,35 to 49
1166,A2JP8W265WCC35,Training Video,female,49.0,Very liberal,13,Cor05,0,fake,35 to 49
1167,A207IHY6GERCFO,Condition,male,36.0,Very Conservative,6,Cor05,0,fake,35 to 49
1168,A1V2H0UF94ATWY,Condition,male,59.0,Somewhat liberal,12,Cor05,0,fake,50 and over
1169,A3RYI5HXC2MJLN,Condition,male,38.0,Somewhat liberal,9,Cor05,0,fake,35 to 49
1170,APGX2WZ59OWDN,Training Video,female,25.0,Very liberal,9,Cor05,0,fake,25 to 34
1171,A19CB2C4GY4C60,Condition,male,31.0,Somewhat conservative,10,Cor05,0,fake,25 to 34
1172,A36SM7QM8OK3H6,Condition,female,32.0,Very liberal,11,Cor05,0,fake,25 to 34
1173,A3U6IA3JUSFZ2M,Training Video,female,37.0,Very liberal,9,Cor05,1,fake,35 to 49
1174,A320QA9HJFUOZO,Training Game,male,32.0,Somewhat liberal,9,Cor05,0,fake,25 to 34
1175,ACDTQNYOT3GG8,Training Game,female,40.0,Very liberal,10,Cor05,0,fake,35 to 49
1176,A3N0QZ9ZKUCTCQ,Condition,male,30.0,Somewhat conservative,9,Cor05,1,fake,25 to 34
1177,A2NA2OJT15COZY,Training Video,male,36.0,Somewhat conservative,8,Cor05,0,fake,35 to 49
1178,A18G2CLYSTENK,Training Game,male,30.0,Somewhat liberal,4,Cor05,0,fake,25 to 34
1179,AA9V4NE8SOA4I,Condition,male,49.0,Somewhat liberal,8,Cor05,0,fake,35 to 49
1180,A2TBXASXZIRNNW,Training Video,male,31.0,Somewhat conservative,7,Cor05,0,fake,25 to 34
1181,A20NITCOBY4775,Training Video,female,61.0,Very liberal,11,Cor05,0,fake,50 and over
1182,ABMPX2Y2IRBMG,Training Game,male,34.0,Very liberal,13,Cor05,0,fake,25 to 34
1183,A5YVMQWA2IYPF,Condition,male,42.0,Somewhat liberal,4,Cor05,1,fake,35 to 49
1184,A1YSYI926BBOHW,Training Game,male,35.0,Very liberal,9,Cor05,1,fake,35 to 49
1185,A4SC8G0149GEG,Training Video,male,28.0,Somewhat liberal,14,Cor05,0,fake,25 to 34
1186,A149ROBL26JWPJ,Training Game,male,29.0,Somewhat conservative,8,Cor05,0,fake,25 to 34
1187,A3A8P4UR9A0DWQ,Training Video,female,43.0,Very Conservative,7,Cor05,1,fake,35 to 49
1188,AOAZMLP27GD81,Condition,male,39.0,Somewhat liberal,14,Cor05,1,fake,35 to 49
1189,A3RR85PK3AV9TU,Condition,male,32.0,Very liberal,12,Cor05,0,fake,25 to 34
1190,AEQ95NMC3VXQ5,Training Game,female,63.0,Very liberal,10,Cor05,1,fake,50 and over
1191,A1KET5Z038NMWD,Training Game,female,37.0,Middle of the road,8,Cor05,0,fake,35 to 49
1192,A3CQDCNYJAX2X3,Training Game,female,29.0,Very liberal,8,Cor05,0,fake,25 to 34
1193,A2PXJTMWGUE5DC,Condition,female,60.0,Somewhat conservative,10,Cor05,0,fake,50 and over
1194,A2SWQM5X54P1O5,Training Video,female,32.0,Middle of the road,12,Cor05,0,fake,25 to 34
1195,AYBYMDBEBK5Z,Condition,female,44.0,Somewhat liberal,8,Cor05,0,fake,35 to 49
1196,A1F1BIPJR11LSR,Training Game,Other / No Answer,33.0,Somewhat liberal,9,Cor05,0,fake,25 to 34
1197,A103XX92AATRSG,Training Video,female,29.0,Middle of the road,7,Cor05,0,fake,25 to 34
1198,A2I960JYUZ8KAV,Training Game,male,27.0,Very liberal,10,Cor05,0,fake,25 to 34
1199,A3I1W58P6SIV26,Training Video,male,33.0,Somewhat conservative,11,Cor05,1,fake,25 to 34
1200,AQORJW4W8U9YU,Training Game,male,32.0,Somewhat liberal,2,Cor05,0,fake,25 to 34
1201,A3RWDYQD1331VH,Training Game,female,34.0,Middle of the road,2,Cor05,0,fake,25 to 34
1202,A2RR3R75ECQSKE,Condition,Other / No Answer,,I prefer not to answer,3,Cor05,0,fake,
1203,A2QQY4S73JO639,Training Video,male,36.0,Somewhat liberal,5,Cor05,0,fake,35 to 49
1204,a1vl7507uonpx0,Training Game,male,41.0,Somewhat liberal,9,Cor05,0,fake,35 to 49
1205,A1T6RFUU0OTS0M,Training Game,female,26.0,Somewhat liberal,8,Cor05,0,fake,25 to 34
1206,A1GLF2427E02YG,Training Game,female,35.0,Very liberal,14,Cor05,1,fake,35 to 49
1207,A1DVKS3R9SLQ1H,Condition,male,28.0,Very Conservative,5,Cor05,0,fake,25 to 34
1208,A2AWBDW9V1E9KT,Training Video,male,37.0,Very liberal,13,Cor05,0,fake,35 to 49
1209,ACDX50KGPE97I,Training Video,male,30.0,Somewhat conservative,9,Cor05,0,fake,25 to 34
1210,AKZ8SFOAI4RZN,Training Video,male,31.0,Very liberal,12,Cor05,0,fake,25 to 34
1211,A2WGW5Y3ZFBDEC,Training Game,male,48.0,Very Conservative,11,Cor05,1,fake,35 to 49
1212,ARJ6SPCZJVARE,Training Video,male,28.0,Middle of the road,5,Cor05,0,fake,25 to 34
1213,A3SLY0SJLJZ0J1,Condition,male,25.0,Very liberal,7,Cor05,0,fake,25 to 34
1214,A3HW4QDJB63OQ2,Training Game,male,29.0,Somewhat conservative,6,Cor05,0,fake,25 to 34
1215,A3PRX6CU0P34NE,Condition,male,30.0,Very liberal,11,Cor05,1,fake,25 to 34
1216,A3IR7DFEKLLLO,Training Game,male,42.0,Somewhat conservative,14,Cor05,0,fake,35 to 49
